index,id,title,category,comment
1114,939,Potholes,General,"Potholes are becoming an issue for my street, I am on the main road and even after repair potholes become prevalent because it has such a high volume of traffic 24/7 there is a pothole forming in the middle of the lane near my driveway not to mention other potholes forming along Donnelly Road, the trucks are the main issue tearing it up, as its a main road it needs to n better sealed as every time we get rain it starts forming potholes again."
1115,94,Dead Tree,General,"This tree overhangs the bike path at the location indicated on the map. That is, on the bike path running parallel to Southern Cross Drive, on the Florey side up the hill from the pedestrian underpass connecting Page to Florey. This tree is between the walkways that connect Longley Place and Herman Close to the path. The tree is dead, and may fall across the path at any time."
1116,940,Blind spot,General,"Need mirrors on all 4 corners of intersection. Very dangerous especially when vehicles parked on side of road, almost impossible to see on coming traffic."
1117,941,Pothole,General,Pothole that is getting worse everytime it rains. I hit it everytime i enter or exit my driveway which is now causeing damage to my car daily!
1118,942,Condition of road is extremely poor,General,The road surface of the cul-de-sac on Gilbert Crescent is in very poor condition. The road surface is very loose and has been encouraging some drivers to give their wheels a bit of a spin. I am worried that it's only a matter of time until this poses a risk of damage to a property or person.
1119,943,Head on collision waiting to happen,General,Cars parked near the peak of the road forcing other road users to drive in the middle of the road when they are not able to see any cars coming from the other side of the peak.
1120,944,Traffic Crosses Unbroken Centre Line,General,Cars travelling North on Forest Road Turn right into PJ Road/ Hill Street. Because of increased new units they then seek to enter the private road Jack Brabham Drive to access East Quarter.
1121,945,Fix our street,General,We need a pathfoot. Kid need to walk in the road to go to the school and old people with wheelchair. Please do something for our street specially if it is going to be busy road. Thanks
1122,947,Short cut,General,"Large trucks and b doubles take a short cut between pitt town road and Windsor road.children cycle up and down this road to the bmx park. plus large trucks at times park on the grass verge causeing ruts in the grass,"
1123,948,Illegal parking,General,People constantly park right on the corner of Mill and Cumberland St causing a huge danger to other motorists and pedestrians. Lots of people cross the street right on that corner as they walk to the park and/or the train station each day. It's an accident waiting to happen because illegally parked cars block visibility. The street needs no parking signs to remind people that they shouldn't park so close to a corner.
1124,949,Large potholes Quakers Road,General,"There are a number of large potholes immediately after the intersection on the northern side of Quakers road. As well as being access to a housing estate area, this road is used by people accessing the back entrance of the Nirimba Educational Precinct especially parents dropping children off at the child care centre."
